transaction_id,src_account,dst_account,pattern_type,is_fraud
7f2625b7-702,ACC002049,MERCHANT_RENT_26,normal,0
8ba69f6a-5b8,ACC002192,ACC001121,normal,0
63a4e17b-c6d,ACC001190,MERCHANT_SUBSCRIPTION_7,normal,0
d516520c-133,ACC004401,MERCHANT_HEALTHCARE_1,normal,0
f1108473-51f,ACC003099,MERCHANT_FUEL_37,normal,0
a4be424b-a51,ACC002903,MERCHANT_UTILITIES_39,normal,0
58fa326c-237,ACC001731,MERCHANT_RENT_41,normal,0
b5eb9fcd-31f,ACC001071,MERCHANT_FUEL_17,normal,0
82343779-5f1,ACC000299,ACC000997,normal,0
af387605-d07,ACC003372,MERCHANT_SUBSCRIPTION_37,normal,0
8f09bf69-dfb,ACC000033,MERCHANT_UTILITIES_24,normal,0
bcf0f03a-e17,ACC003810,MERCHANT_SUBSCRIPTION_19,normal,0
a231d2a2-ffb,ACC003778,MERCHANT_RETAIL_49,normal,0
4eb9ab32-bba,ACC002882,MERCHANT_GROCERY_30,normal,0
9ca1c9d6-4a9,ACC004837,MERCHANT_HEALTHCARE_30,normal,0
7d865de4-79d,ACC002911,ACC004970,normal,0
35b0a569-a04,ACC001087,MERCHANT_RESTAURANT_31,normal,0
3fa6d84f-55d,ACC002764,MERCHANT_GROCERY_6,normal,0
76e1a44a-618,ACC001261,MERCHANT_INSURANCE_4,normal,0
b445be52-f18,ACC001359,MERCHANT_SUBSCRIPTION_44,normal,0
bee91219-71d,ACC001036,MERCHANT_SUBSCRIPTION_48,normal,0
5ff1c77a-6ef,ACC001645,MERCHANT_RESTAURANT_1,normal,0
d476ab33-2cc,ACC004536,MERCHANT_INSURANCE_35,normal,0
0343de62-eb1,ACC003354,MERCHANT_FUEL_1,normal,0
8448e7ad-756,ACC002440,MERCHANT_SUBSCRIPTION_7,normal,0
59b39f96-596,ACC002883,MERCHANT_HEALTHCARE_5,normal,0
2701cfe8-ae9,ACC001976,MERCHANT_RESTAURANT_12,normal,0
2d77c7c1-0e1,ACC004352,ACC003023,normal,0
2ec1fbda-576,ACC002547,MERCHANT_FUEL_42,normal,0
7c23ff63-6e8,ACC004285,ACC002342,normal,0
1610b459-dab,ACC001706,MERCHANT_INSURANCE_47,normal,0
947e7c61-9b5,ACC001812,ACC002033,normal,0
a46ff11b-e54,ACC003882,ACC004950,normal,0
b08eaf99-8f4,ACC004113,MERCHANT_UTILITIES_6,normal,0
880895cc-8d5,ACC003119,MERCHANT_GROCERY_36,normal,0
44cd190c-5a0,EXTERNAL_PAYROLL,ACC000782,normal,0
a66a593a-e80,ACC003134,ACC000870,normal,0
ea242d1c-bbf,ACC002727,MERCHANT_FUEL_34,normal,0
5f438486-008,ACC000637,MERCHANT_RESTAURANT_4,normal,0
e9045226-c5b,ACC002223,MERCHANT_RENT_21,normal,0
1993c1bf-182,ACC001257,MERCHANT_RESTAURANT_37,normal,0
33213360-4c0,EXTERNAL_PAYROLL,ACC003436,normal,0
88fb7db3-df6,ACC003072,MERCHANT_RENT_25,normal,0
c2ad2593-993,ACC003484,MERCHANT_SUBSCRIPTION_36,normal,0
b7ed4860-758,ACC000008,MERCHANT_HEALTHCARE_12,normal,0
1e158b1b-5b6,ACC000986,MERCHANT_GROCERY_45,normal,0
f6a370dd-395,ACC003494,MERCHANT_RESTAURANT_5,normal,0
63f66687-7fa,EXTERNAL_PAYROLL,ACC000035,normal,0
2baa9aba-112,ACC004785,ACC001152,normal,0
21180014-fa8,ACC002226,MERCHANT_INSURANCE_3,normal,0
8aaf87df-f2d,ACC002322,MERCHANT_RESTAURANT_1,normal,0
431c4643-6eb,ACC001433,MERCHANT_INSURANCE_31,normal,0
66bbf0c6-1f0,ACC000819,ACC001421,normal,0
4b632a58-f2d,ACC002889,MERCHANT_RESTAURANT_41,normal,0
279f3247-ea7,ACC004449,MERCHANT_GROCERY_28,normal,0
368007f6-77a,ACC000473,MERCHANT_GROCERY_17,normal,0
c342f70d-43c,ACC001777,MERCHANT_GROCERY_26,normal,0
1b8ba199-c9c,ACC001451,MERCHANT_UTILITIES_44,normal,0
37d51127-c30,ACC002635,MERCHANT_FUEL_50,normal,0
0199084c-e11,ACC001692,MERCHANT_RETAIL_32,normal,0
9b227926-ec5,ACC000017,MERCHANT_INSURANCE_18,normal,0
b16ddfdb-821,ACC003027,MERCHANT_SUBSCRIPTION_38,normal,0
3d06c182-90e,ACC001306,MERCHANT_SUBSCRIPTION_10,normal,0
47b1974e-ddf,ACC002154,MERCHANT_FUEL_34,normal,0
146c06ed-3fd,ACC001858,MERCHANT_RESTAURANT_46,normal,0
290d6b69-2ad,ACC002943,MERCHANT_HEALTHCARE_36,normal,0
00eb8d6f-773,ACC004575,MERCHANT_INSURANCE_39,normal,0
aabce752-c6d,ACC002451,MERCHANT_RENT_11,normal,0
1cd8d2dd-233,ACC000018,MERCHANT_RENT_31,normal,0
bc33f228-cbd,ACC001708,MERCHANT_INSURANCE_17,normal,0
26047f72-174,ACC001605,MERCHANT_FUEL_22,normal,0
f3266046-ef3,ACC000784,MERCHANT_HEALTHCARE_21,normal,0
dcfd1d3e-fbe,ACC001527,MERCHANT_HEALTHCARE_14,normal,0
620d2be9-afa,ACC004062,MERCHANT_RETAIL_28,normal,0
a122ab0e-2b9,ACC000271,MERCHANT_FUEL_14,normal,0
ffaff4c5-0c6,ACC001747,MERCHANT_RENT_42,normal,0
9f7b18b3-178,ACC004435,MERCHANT_INSURANCE_38,normal,0
de7b7f14-886,ACC001940,MERCHANT_RETAIL_6,normal,0
e54d1e43-935,ACC004960,MERCHANT_HEALTHCARE_32,normal,0
3a0d06f0-0e2,ACC001415,MERCHANT_RENT_25,normal,0
ce7ac089-bb0,ACC003208,MERCHANT_UTILITIES_2,normal,0
cc67436c-56c,ACC000593,MERCHANT_UTILITIES_23,normal,0
148a0101-d37,ACC003789,ACC001349,normal,0
423158e2-b60,ACC003366,MERCHANT_HEALTHCARE_18,normal,0
66212537-326,ACC002764,MERCHANT_SUBSCRIPTION_50,normal,0
68f95125-3e9,ACC001792,MERCHANT_RENT_50,normal,0
b68332cf-0e8,ACC000342,MERCHANT_GROCERY_31,normal,0
bd22e871-c42,ACC001822,MERCHANT_INSURANCE_25,normal,0
2f511d22-773,ACC003932,MERCHANT_RESTAURANT_13,normal,0
7e88aae0-373,ACC003042,MERCHANT_UTILITIES_37,normal,0
5d1afc4a-b5c,ACC002966,MERCHANT_RENT_36,normal,0
335a0adb-a2b,ACC000142,MERCHANT_RESTAURANT_31,normal,0
f69ab498-ced,ACC000602,MERCHANT_RENT_50,normal,0
e55ea61a-33f,ACC004280,MERCHANT_SUBSCRIPTION_21,normal,0
0482acc2-739,ACC003904,MERCHANT_UTILITIES_32,normal,0
17d8c7dd-bd5,ACC002609,MERCHANT_UTILITIES_3,normal,0
58948ec1-4a7,ACC000158,MERCHANT_RENT_20,normal,0
3e25c622-133,ACC001875,MERCHANT_UTILITIES_2,normal,0
b8823e2a-950,ACC000208,MERCHANT_RESTAURANT_30,normal,0
3856db98-2dc,ACC004166,MERCHANT_SUBSCRIPTION_32,normal,0
7e8bd1eb-e30,ACC001121,MERCHANT_HEALTHCARE_30,normal,0
6bb5354d-660,ACC004153,MERCHANT_FUEL_31,normal,0
686d00fb-0d4,ACC004346,MERCHANT_UTILITIES_48,normal,0
d9f177b0-da2,ACC001977,MERCHANT_RENT_50,normal,0
053bd15a-fcd,ACC001336,MERCHANT_HEALTHCARE_33,normal,0
18f52b0e-7bf,ACC004181,MERCHANT_RETAIL_5,normal,0
25f87f27-d34,ACC002485,MERCHANT_HEALTHCARE_17,normal,0
9815fb72-f20,ACC001653,MERCHANT_FUEL_27,normal,0
814684b7-af3,ACC004277,MERCHANT_RETAIL_47,normal,0
80426bcf-148,ACC001334,MERCHANT_FUEL_9,normal,0
a305392b-765,ACC001617,MERCHANT_SUBSCRIPTION_34,normal,0
e44666f4-973,ACC000480,MERCHANT_GROCERY_43,normal,0
19142f88-747,ACC003043,MERCHANT_INSURANCE_9,normal,0
efd68e6c-a2e,ACC001276,MERCHANT_FUEL_32,normal,0
6cfc57af-749,ACC002474,MERCHANT_SUBSCRIPTION_14,normal,0
86c8ff7f-0a7,ACC002452,MERCHANT_UTILITIES_50,normal,0
f1d13685-11b,ACC002269,MERCHANT_RESTAURANT_7,normal,0
328cec24-29a,ACC002408,MERCHANT_RESTAURANT_21,normal,0
ec99b27e-d0d,ACC000539,MERCHANT_UTILITIES_23,normal,0
181ed1ca-aeb,ACC000166,MERCHANT_RENT_29,normal,0
3ba9d62b-16c,ACC002902,MERCHANT_FUEL_10,normal,0
e4f683da-7fb,ACC001510,MERCHANT_SUBSCRIPTION_48,normal,0
630be62f-b9d,ACC004132,ACC002622,normal,0
8e9a596d-99f,ACC000618,MERCHANT_SUBSCRIPTION_30,normal,0
46cfae52-d05,ACC000952,MERCHANT_HEALTHCARE_48,normal,0
9f0cddda-67e,ACC001682,MERCHANT_UTILITIES_11,normal,0
a2352997-868,ACC002302,MERCHANT_HEALTHCARE_24,normal,0
dd855c25-89f,ACC002514,ACC001973,normal,0
c010c38d-5ad,ACC000455,MERCHANT_RENT_28,normal,0
990f4737-e6a,ACC001666,MERCHANT_FUEL_20,normal,0
3323e4b9-5cb,ACC004586,MERCHANT_FUEL_44,normal,0
6555a304-b80,ACC001790,MERCHANT_SUBSCRIPTION_34,normal,0
86d545da-114,ACC002454,MERCHANT_FUEL_26,normal,0
c3eee18d-c1a,ACC000914,ACC004782,normal,0
2691e8bb-68d,ACC000951,MERCHANT_RETAIL_39,normal,0
cb266c26-b8f,ACC002747,MERCHANT_RETAIL_41,normal,0
801308a0-1d3,ACC000429,MERCHANT_RESTAURANT_36,normal,0
f8638f8e-159,ACC004422,MERCHANT_RESTAURANT_18,normal,0
e9c35b30-fcd,ACC002467,MERCHANT_RENT_15,normal,0
0d4bfc7c-f06,ACC001985,MERCHANT_RESTAURANT_11,normal,0
18472c98-6aa,ACC000953,MERCHANT_RENT_5,normal,0
b6982a1f-9c2,ACC002264,MERCHANT_GROCERY_29,normal,0
d26ccbdf-2bd,ACC000948,ACC000677,normal,0
effb2df3-702,ACC004576,MERCHANT_HEALTHCARE_44,normal,0
6ab9792b-d2a,ACC002836,MERCHANT_HEALTHCARE_30,normal,0
2fbeedb1-ba6,ACC000829,MERCHANT_FUEL_32,normal,0
8f28695d-dac,ACC001246,ACC004651,normal,0
4e53379a-f8b,ACC004694,MERCHANT_GROCERY_3,normal,0
10dc1f51-6e9,ACC003374,MERCHANT_INSURANCE_7,normal,0
efcb4e89-29e,ACC002344,ACC003409,normal,0
d18d0068-ad9,EXTERNAL_PAYROLL,ACC002101,normal,0
e1f584ad-47f,ACC003421,MERCHANT_FUEL_12,normal,0
8ce6b52f-cfb,ACC003770,MERCHANT_SUBSCRIPTION_7,normal,0
d4389ddf-080,ACC002587,MERCHANT_HEALTHCARE_39,normal,0
078d7c24-5bb,ACC000060,MERCHANT_RETAIL_27,normal,0
b03085e6-274,ACC004636,ACC000408,normal,0
b4b9ecba-ca4,ACC000943,MERCHANT_RETAIL_40,normal,0
5a9f05e5-74e,ACC001146,MERCHANT_FUEL_39,normal,0
3c623d76-3ce,ACC001542,MERCHANT_RENT_39,normal,0
e4fcf062-f79,ACC001671,MERCHANT_RETAIL_17,normal,0
148557e9-f91,ACC004352,MERCHANT_INSURANCE_19,normal,0
d27c47c0-cc5,ACC001877,ACC001522,normal,0
1ad63b39-cfd,ACC004297,ACC000586,normal,0
9b348d3d-ec8,ACC001878,MERCHANT_FUEL_27,normal,0
a789790b-0e2,ACC000980,ACC004981,normal,0
56ec3744-89c,ACC004586,MERCHANT_SUBSCRIPTION_6,normal,0
e1f638a7-6a9,ACC002029,MERCHANT_RETAIL_10,normal,0
56bd71f5-e7a,ACC003998,MERCHANT_SUBSCRIPTION_22,normal,0
49fee5f5-51f,ACC001027,MERCHANT_RETAIL_40,normal,0
b7996e0a-44b,ACC001081,MERCHANT_SUBSCRIPTION_12,normal,0
49c743db-086,ACC004531,MERCHANT_SUBSCRIPTION_14,normal,0
45432781-997,EXTERNAL_PAYROLL,ACC004579,normal,0
a4b47ab6-012,ACC002217,MERCHANT_RETAIL_3,normal,0
fb70a0ac-a0f,ACC001137,MERCHANT_RETAIL_45,normal,0
7e3cbdce-b46,ACC001299,MERCHANT_RETAIL_34,normal,0
7ebffd1e-642,ACC002659,MERCHANT_INSURANCE_12,normal,0
593a90f4-a4a,ACC004983,MERCHANT_RESTAURANT_17,normal,0
4d05bf43-f61,ACC004347,ACC003015,normal,0
5b8761ab-b7a,ACC004479,MERCHANT_FUEL_12,normal,0
83956a10-376,ACC003701,MERCHANT_FUEL_26,normal,0
47f5bb90-13e,ACC001219,MERCHANT_FUEL_27,normal,0
5f9d0d9c-77f,ACC002217,MERCHANT_RETAIL_2,normal,0
c7eb3dee-2b8,ACC001435,MERCHANT_GROCERY_10,normal,0
3ac08e1b-5b1,ACC001433,MERCHANT_HEALTHCARE_44,normal,0
d239974a-7d5,ACC000428,MERCHANT_RETAIL_4,normal,0
f5c78572-f55,ACC000565,MERCHANT_RETAIL_21,normal,0
d0c6779c-6f4,ACC001059,MERCHANT_SUBSCRIPTION_1,normal,0
c17a7bd8-d5f,ACC000816,MERCHANT_SUBSCRIPTION_21,normal,0
64cd405a-912,ACC002287,MERCHANT_GROCERY_7,normal,0
b1589ddf-e8b,ACC003495,MERCHANT_FUEL_35,normal,0
061d5b39-f4e,ACC003793,MERCHANT_FUEL_31,normal,0
1839af61-1b6,ACC001648,MERCHANT_FUEL_19,normal,0
8e50d43f-13e,ACC003238,MERCHANT_RETAIL_18,normal,0
8085d1a5-7a7,ACC004174,MERCHANT_SUBSCRIPTION_16,normal,0
0be99f64-c2c,ACC000215,MERCHANT_RENT_23,normal,0
b8fdc448-501,ACC001298,ACC004479,normal,0
47c3173e-fb7,ACC002908,MERCHANT_HEALTHCARE_39,normal,0
2d920aa5-1a3,ACC002876,MERCHANT_SUBSCRIPTION_8,normal,0
f1d22e01-609,ACC003717,MERCHANT_RETAIL_9,normal,0
fb07a09a-495,ACC000332,ACC002703,normal,0
855ae4ce-c59,ACC000085,MERCHANT_SUBSCRIPTION_26,normal,0
03b50cf2-484,ACC002261,MERCHANT_SUBSCRIPTION_20,normal,0
d6892f63-cc6,ACC002593,MERCHANT_HEALTHCARE_39,normal,0
d562f5d5-798,ACC000390,MERCHANT_FUEL_13,normal,0
be8c1d14-94e,ACC001966,MERCHANT_SUBSCRIPTION_50,normal,0
b660b152-0c4,ACC004686,ACC002665,normal,0
08b11e2b-abd,ACC000198,MERCHANT_FUEL_48,normal,0
65fd51e8-280,ACC004693,ACC000775,normal,0
8a9c3dc6-5bb,ACC002158,MERCHANT_INSURANCE_22,normal,0
48d77399-166,ACC003352,MERCHANT_FUEL_27,normal,0
6004151b-3af,ACC002827,MERCHANT_GROCERY_8,normal,0
887dffa2-acd,ACC000288,ACC003872,normal,0
c9e9af2a-1e9,ACC000498,ACC002876,normal,0
3c01c2d8-11f,ACC002108,ACC004916,normal,0
b2e82b8d-81b,ACC004148,ACC003496,normal,0
cf44805b-fa2,ACC003576,MERCHANT_RETAIL_6,normal,0
bd67fa1e-cfe,ACC002783,MERCHANT_FUEL_17,normal,0
d71de127-b30,ACC002231,MERCHANT_FUEL_34,normal,0
74ea72a4-bf1,ACC004079,MERCHANT_INSURANCE_7,normal,0
50c283f9-bcf,ACC002559,MERCHANT_GROCERY_26,normal,0
e70325d8-714,ACC004660,MERCHANT_RESTAURANT_4,normal,0
5e9688bb-bd3,ACC004521,MERCHANT_UTILITIES_33,normal,0
406abd01-43a,ACC000860,MERCHANT_RESTAURANT_16,normal,0
d544daa7-823,ACC001810,MERCHANT_RETAIL_22,normal,0
5924b83b-2a0,ACC002041,MERCHANT_INSURANCE_3,normal,0
62de9bc9-101,ACC004888,MERCHANT_GROCERY_18,normal,0
b0be1c39-297,ACC004333,MERCHANT_RENT_31,normal,0
b164bd55-fe5,ACC003517,MERCHANT_SUBSCRIPTION_17,normal,0
b66d2a83-777,ACC002570,MERCHANT_FUEL_31,normal,0
e2ff87e8-3b2,ACC003805,MERCHANT_FUEL_25,normal,0
7b6258bd-8d3,ACC000721,MERCHANT_HEALTHCARE_43,normal,0
865059bb-767,ACC002368,MERCHANT_SUBSCRIPTION_1,normal,0
ba7ced70-853,ACC002111,MERCHANT_GROCERY_15,normal,0
e5e5c3df-340,EXTERNAL_PAYROLL,ACC001352,normal,0
040296a6-3b7,ACC001634,MERCHANT_HEALTHCARE_36,normal,0
3d60c226-8fa,ACC000803,MERCHANT_SUBSCRIPTION_19,normal,0
dd9b83e1-167,ACC002848,MERCHANT_FUEL_30,normal,0
da018e5d-157,ACC002152,MERCHANT_RENT_2,normal,0
531b1082-925,ACC004608,MERCHANT_RETAIL_41,normal,0
776598b5-160,ACC001648,MERCHANT_RENT_22,normal,0
33fc5f8e-830,ACC002572,MERCHANT_RESTAURANT_3,normal,0
fde20246-0b5,ACC003155,MERCHANT_HEALTHCARE_14,normal,0
aec934bb-6de,ACC004619,MERCHANT_GROCERY_1,normal,0
dcd4b9e6-639,EXTERNAL_PAYROLL,ACC002855,normal,0
c7f170b9-b1a,ACC004486,MERCHANT_GROCERY_38,normal,0
9b5a89d2-89d,ACC000135,MERCHANT_GROCERY_49,normal,0
8f4aa54c-871,ACC002964,MERCHANT_INSURANCE_29,normal,0
d23ae50b-492,ACC004599,MERCHANT_RENT_7,normal,0
3b411bf4-6fe,ACC001272,MERCHANT_SUBSCRIPTION_10,normal,0
21cec3a0-d2d,ACC003885,MERCHANT_RESTAURANT_2,normal,0
9709ad88-1d9,ACC004770,MERCHANT_SUBSCRIPTION_12,normal,0
87ec2f9c-c92,ACC004241,MERCHANT_HEALTHCARE_43,normal,0
796eb188-a2a,ACC000056,MERCHANT_FUEL_40,normal,0
a1ac9709-cbc,ACC003214,MERCHANT_UTILITIES_45,normal,0
ca582a14-c9e,ACC004523,MERCHANT_RESTAURANT_28,normal,0
008b3f97-edb,ACC001321,MERCHANT_FUEL_4,normal,0
451df13a-267,ACC004459,MERCHANT_HEALTHCARE_23,normal,0
f2f9aa49-91f,ACC003258,MERCHANT_UTILITIES_4,normal,0
37740d7a-8eb,EXTERNAL_PAYROLL,ACC000463,normal,0
a04f5db2-617,ACC000915,MERCHANT_FUEL_28,normal,0
7f9be023-dd9,ACC004368,MERCHANT_RESTAURANT_14,normal,0
e7ab940e-1dd,ACC001039,MERCHANT_GROCERY_11,normal,0
64fe7a4b-fe4,ACC001758,MERCHANT_UTILITIES_35,normal,0
3fe5466b-bf4,ACC004595,MERCHANT_RETAIL_22,normal,0
95720211-bb6,ACC001903,MERCHANT_RENT_47,normal,0
e8f16e49-0dd,ACC001340,MERCHANT_RENT_36,normal,0
394ae126-3cc,ACC003770,MERCHANT_SUBSCRIPTION_15,normal,0
8514644c-3c9,ACC002327,MERCHANT_HEALTHCARE_23,normal,0
2170a0e9-63d,ACC003978,MERCHANT_RETAIL_8,normal,0
878f01a7-1c8,ACC000357,MERCHANT_GROCERY_47,normal,0
df4f1b50-109,ACC000627,MERCHANT_INSURANCE_29,normal,0
eb1ac08c-c79,ACC002603,MERCHANT_INSURANCE_47,normal,0
c2bf2ffa-7e9,ACC000191,MERCHANT_HEALTHCARE_1,normal,0
7c37ae70-8b9,ACC003251,MERCHANT_RETAIL_37,normal,0
6cfdbaf8-076,ACC002513,MERCHANT_INSURANCE_1,normal,0
7a22c893-936,ACC002116,MERCHANT_SUBSCRIPTION_27,normal,0
6b95c09e-3f2,ACC004856,ACC004637,normal,0
a075a6d3-dfc,ACC003495,ACC000033,normal,0
b1532dbe-45a,ACC004368,MERCHANT_RETAIL_30,normal,0
1c8c820a-cfb,ACC000996,MERCHANT_UTILITIES_5,normal,0
19a70427-ad5,ACC004068,MERCHANT_RESTAURANT_44,normal,0
a369f40b-29a,ACC003918,MERCHANT_FUEL_50,normal,0
34732594-432,ACC001244,MERCHANT_FUEL_49,normal,0
159b1626-cbe,ACC002778,MERCHANT_RETAIL_6,normal,0
c9785138-479,ACC002681,MERCHANT_UTILITIES_30,normal,0
512f90c0-911,ACC002537,MERCHANT_GROCERY_40,normal,0
78d376c4-12f,ACC001566,MERCHANT_INSURANCE_1,normal,0
a8849ad8-e13,ACC003184,MERCHANT_GROCERY_8,normal,0
ee692ecf-997,ACC001291,MERCHANT_RESTAURANT_24,normal,0
03cb7dc1-7c5,ACC001829,MERCHANT_INSURANCE_14,normal,0
6873412f-60a,ACC001443,ACC003753,normal,0
e0bcda22-194,ACC002777,MERCHANT_FUEL_38,normal,0
2135d4a7-9ab,ACC001559,MERCHANT_UTILITIES_22,normal,0
17c800b1-d1f,EXTERNAL_PAYROLL,ACC000857,normal,0
0a18822e-05e,ACC001022,MERCHANT_GROCERY_2,normal,0
43d29ac9-9ba,ACC002057,MERCHANT_INSURANCE_16,normal,0
bd7f8d80-7e2,ACC001214,MERCHANT_INSURANCE_40,normal,0
d36e3861-b99,ACC004834,MERCHANT_HEALTHCARE_6,normal,0
31d02d9e-7ea,ACC001484,MERCHANT_GROCERY_27,normal,0
86f4de14-b5c,ACC001538,MERCHANT_HEALTHCARE_3,normal,0
9e5af0b7-fd0,EXTERNAL_PAYROLL,ACC003516,normal,0
471960b6-6ce,ACC002393,MERCHANT_RESTAURANT_11,normal,0
5334e8e4-2b0,ACC003503,ACC002194,normal,0
fcf450e6-88e,ACC004645,MERCHANT_HEALTHCARE_8,normal,0
432a963d-a91,ACC003887,MERCHANT_UTILITIES_3,normal,0
5c96caf1-560,ACC004040,ACC004182,normal,0
ced784f9-98e,ACC003484,MERCHANT_RENT_1,normal,0
e0724855-04b,ACC003952,MERCHANT_RENT_43,normal,0
2bcf1488-1c7,ACC002342,MERCHANT_HEALTHCARE_24,normal,0
76cb3a07-c66,ACC002641,MERCHANT_GROCERY_26,normal,0
77fe420e-358,ACC003802,MERCHANT_HEALTHCARE_3,normal,0
2d36effe-964,ACC001411,MERCHANT_RENT_50,normal,0
5d0b0ffe-b34,ACC004402,MERCHANT_FUEL_48,normal,0
7efd9f6d-d59,ACC000640,MERCHANT_GROCERY_36,normal,0
6d23e90b-2ae,ACC000209,ACC001416,normal,0
4d69602e-c1e,ACC002308,MERCHANT_RETAIL_1,normal,0
509f9a18-41a,ACC003469,MERCHANT_RETAIL_33,normal,0
544fb2da-24f,ACC002236,ACC000249,normal,0
ec5038e3-042,ACC000734,MERCHANT_GROCERY_3,normal,0
e2530e18-e85,ACC002071,MERCHANT_HEALTHCARE_43,normal,0
c058ab69-498,ACC001922,MERCHANT_HEALTHCARE_50,normal,0
57f41735-8c2,ACC002697,MERCHANT_GROCERY_25,normal,0
68b41fdd-4d3,ACC004705,MERCHANT_RETAIL_23,normal,0
0d7119e7-d99,ACC003902,ACC001126,normal,0
5dda2a37-b50,ACC000176,MERCHANT_SUBSCRIPTION_15,normal,0
792d9471-70b,ACC002453,MERCHANT_GROCERY_38,normal,0
3c9b8230-a76,ACC004543,MERCHANT_FUEL_6,normal,0
ddd8d7f2-1d1,ACC003099,MERCHANT_UTILITIES_22,normal,0
eb2a4189-5f0,ACC003376,MERCHANT_HEALTHCARE_20,normal,0
04236d26-c63,ACC003706,MERCHANT_SUBSCRIPTION_27,normal,0
3bfec8a6-477,ACC002368,MERCHANT_INSURANCE_35,normal,0
22b69f8e-49f,ACC001176,MERCHANT_UTILITIES_48,normal,0
3d519023-8d9,ACC003810,MERCHANT_UTILITIES_49,normal,0
5b5e0876-a03,ACC001271,MERCHANT_RENT_14,normal,0
3123579b-4af,ACC002375,MERCHANT_SUBSCRIPTION_25,normal,0
c0b664ac-152,ACC001079,MERCHANT_INSURANCE_45,normal,0
d7a7952b-8c9,ACC004159,ACC000696,normal,0
70d567d5-708,ACC001371,MERCHANT_UTILITIES_15,normal,0
309117e6-213,ACC003154,MERCHANT_RENT_42,normal,0
f2dfd206-4d1,ACC004814,MERCHANT_RESTAURANT_6,normal,0
20b10312-dee,ACC002433,MERCHANT_SUBSCRIPTION_35,normal,0
de28d68d-976,ACC002789,MERCHANT_INSURANCE_37,normal,0
66fa4825-82a,ACC002777,MERCHANT_INSURANCE_49,normal,0
395cca00-cb3,ACC001584,MERCHANT_RETAIL_32,normal,0
c0469afe-2aa,ACC002980,MERCHANT_RETAIL_29,normal,0
c8be33c2-b4f,ACC002571,ACC001906,normal,0
8f02da4b-2cd,ACC001441,MERCHANT_RENT_43,normal,0
0928b43a-2f5,ACC004621,MERCHANT_UTILITIES_23,normal,0
a6fe32af-358,ACC000602,MERCHANT_INSURANCE_25,normal,0
cacdb28c-e1f,ACC003345,MERCHANT_RETAIL_21,normal,0
c3d8947c-148,ACC003217,MERCHANT_UTILITIES_46,normal,0
b41ac908-db6,ACC003909,MERCHANT_RESTAURANT_3,normal,0
0be65016-499,ACC002321,MERCHANT_UTILITIES_2,normal,0
691ddb66-fca,ACC002204,MERCHANT_GROCERY_49,normal,0
00ef7030-d21,ACC001576,MERCHANT_RESTAURANT_41,normal,0
6e94402f-8c8,ACC002221,MERCHANT_GROCERY_16,normal,0
fac41ced-cd5,ACC004710,MERCHANT_HEALTHCARE_27,normal,0
dbfc74e7-dd1,ACC000037,MERCHANT_GROCERY_5,normal,0
6a23e971-11c,ACC000091,MERCHANT_INSURANCE_14,normal,0
37193bfe-438,ACC003543,MERCHANT_HEALTHCARE_28,normal,0
7152f955-d91,ACC000859,MERCHANT_SUBSCRIPTION_48,normal,0
7b99a879-81d,ACC003327,MERCHANT_SUBSCRIPTION_48,normal,0
17ee8d41-752,ACC001303,MERCHANT_GROCERY_10,normal,0
28e2fb70-700,ACC002430,MERCHANT_INSURANCE_28,normal,0
2d529ad1-c5d,ACC004000,MERCHANT_RENT_45,normal,0
c388aec4-382,ACC004654,MERCHANT_GROCERY_8,normal,0
10b9b7f8-ccf,ACC002577,MERCHANT_RENT_21,normal,0
902cdae3-673,ACC000152,MERCHANT_SUBSCRIPTION_24,normal,0
54221790-0c2,ACC003444,MERCHANT_SUBSCRIPTION_3,normal,0
9deb9c5f-5bd,ACC002388,ACC002789,normal,0
d3d96c1a-848,ACC002638,MERCHANT_FUEL_35,normal,0
787d31e7-f4b,ACC001367,ACC003023,normal,0
b5b07212-366,ACC003063,MERCHANT_RESTAURANT_48,normal,0
05c9e92d-197,ACC003828,MERCHANT_GROCERY_22,normal,0
7ece9efd-571,ACC001776,MERCHANT_GROCERY_37,normal,0
e8793c59-710,ACC002073,MERCHANT_FUEL_40,normal,0
d4852269-bbf,ACC002933,MERCHANT_UTILITIES_15,normal,0
74dd30c8-dd5,ACC003227,MERCHANT_FUEL_36,normal,0
2adb3c79-7f1,ACC001005,MERCHANT_FUEL_13,normal,0
b50cff5b-e03,ACC002318,MERCHANT_INSURANCE_16,normal,0
7226f122-9ae,ACC002623,ACC002827,fan_in_aggregation,1
3ed747ea-475,ACC003181,MERCHANT_FUEL_40,normal,0
f4db3454-8b9,ACC000065,MERCHANT_SUBSCRIPTION_19,normal,0
bb0b9e64-4fc,ACC001377,MERCHANT_RETAIL_31,normal,0
5bc2ce68-6d7,ACC000467,MERCHANT_INSURANCE_41,normal,0
9952ced5-481,ACC004453,MERCHANT_RETAIL_3,normal,0
24608661-78f,ACC004278,MERCHANT_RENT_2,normal,0
169dea3e-544,ACC002604,MERCHANT_RENT_34,normal,0
e411e1d9-78b,ACC004014,ACC003231,normal,0
0ca6a090-81a,ACC003988,MERCHANT_RESTAURANT_2,normal,0
b0fdd9a6-d89,ACC002482,MERCHANT_RESTAURANT_49,normal,0
d354f776-182,EXTERNAL_PAYROLL,ACC003418,normal,0
