account_id,account_type,opened_date,payday,monthly_salary
ACC004346,retail,2025-06-01,7,1827.13
ACC004347,retail,2025-08-07,26,1106.54
ACC004348,retail,2025-12-08,24,3874.69
ACC004349,retail,2024-08-31,19,6138.08
ACC004350,retail,2025-04-23,23,7387.88
ACC004351,retail,2025-08-18,12,3214.35
ACC004352,retail,2025-10-25,28,4263.23
ACC004353,retail,2025-10-19,23,3407.55
ACC004354,retail,2024-01-18,20,3310.34
ACC004355,retail,2025-12-26,21,4330.2
ACC004356,retail,2025-11-24,14,2579.4
ACC004357,retail,2025-04-21,6,3201.8
ACC004358,retail,2023-10-07,20,2473.8
ACC004359,retail,2025-12-20,5,1965.34
ACC004360,retail,2024-02-24,26,4147.11
ACC004361,retail,2025-09-04,7,1494.45
ACC004362,retail,2025-08-03,27,2595.56
ACC004363,retail,2025-05-19,7,4187.49
ACC004364,retail,2022-03-07,26,4284.39
ACC004365,retail,2025-12-07,2,1667.81
ACC004366,retail,2024-03-01,19,3568.93
ACC004367,retail,2025-02-03,12,2354.7
ACC004368,retail,2023-08-09,18,3905.72
ACC004369,retail,2024-11-16,9,3755.61
ACC004370,retail,2023-10-24,20,3853.56
ACC004371,retail,2025-11-12,18,2557.44
ACC004372,retail,2025-10-25,6,2891.38
ACC004373,retail,2021-04-18,11,1533.59
ACC004374,retail,2025-03-15,23,8830.15
ACC004375,retail,2025-12-29,10,5435.74
ACC004376,retail,2025-11-21,10,3365.02
ACC004377,retail,2023-07-16,19,2355.09
ACC004378,small_business,2021-12-03,9,2870.64
ACC004379,retail,2025-10-16,28,3205.38
ACC004380,retail,2023-08-08,17,2734.4
ACC004381,retail,2025-11-21,22,4699.18
ACC004382,retail,2024-06-21,27,5008.64
ACC004383,retail,2023-04-17,4,2887.8
ACC004384,retail,2022-09-23,5,4890.0
ACC004385,retail,2024-01-25,25,2688.96
ACC004386,retail,2025-09-30,26,2638.94
ACC004387,retail,2025-05-27,14,3820.74
ACC004388,retail,2025-07-08,2,2389.18
ACC004389,retail,2025-04-08,9,2369.7
ACC004390,retail,2025-01-30,28,3335.48
ACC004391,retail,2024-10-18,21,4119.95
ACC004392,retail,2024-09-21,5,2236.36
ACC004393,retail,2025-12-27,23,4078.1
ACC004394,retail,2025-12-06,28,3957.26
ACC004395,retail,2025-12-31,5,4065.41
ACC004396,retail,2024-08-31,8,3534.98
ACC004397,retail,2025-10-13,5,2013.93
ACC004398,retail,2024-11-03,23,2635.2
ACC004399,retail,2025-09-14,11,2594.89
ACC004400,retail,2025-06-14,27,2177.37
ACC004401,retail,2024-08-11,8,6500.18
ACC004402,retail,2025-12-12,25,4773.73
ACC004403,new_account,2023-08-14,27,0.0
ACC004404,retail,2025-06-30,22,6208.37
ACC004405,retail,2025-10-27,13,2643.27
ACC004406,retail,2022-06-08,16,2492.92
ACC004407,retail,2021-03-13,5,2232.47
ACC004408,retail,2025-10-13,19,1248.6
ACC004409,retail,2022-10-29,21,2700.44
ACC004410,retail,2025-07-05,9,1897.2
ACC004411,retail,2025-05-03,21,2122.69
ACC004412,retail,2025-05-23,14,1766.1
ACC004413,new_account,2025-07-26,13,0.0
ACC004414,retail,2023-12-22,15,4284.31
ACC004415,retail,2025-04-28,3,3506.38
ACC004416,new_account,2024-05-24,21,0.0
ACC004417,small_business,2024-05-07,26,3471.04
ACC004418,retail,2025-03-11,25,3929.55
ACC004419,small_business,2024-02-04,3,3582.64
ACC004420,retail,2025-12-18,13,4296.01
ACC004421,small_business,2025-01-14,17,2167.41
ACC004422,retail,2024-01-08,24,2481.55
ACC004423,retail,2024-11-13,9,1685.83
ACC004424,retail,2024-01-15,23,2018.72
ACC004425,retail,2024-11-29,12,11511.56
ACC004426,small_business,2025-12-20,15,3663.92
ACC004427,retail,2025-12-11,16,2889.01
ACC004428,retail,2024-04-19,11,2425.55
ACC004429,retail,2025-12-21,19,3117.52
ACC004430,retail,2025-05-16,1,2483.24
ACC004431,retail,2024-03-29,28,1743.23
ACC004432,retail,2024-12-02,25,3697.46
ACC004433,retail,2024-12-10,28,3045.3
ACC004434,retail,2025-11-21,24,3832.38
ACC004435,retail,2024-05-25,3,2112.07
ACC004436,new_account,2023-07-06,24,0.0
ACC004437,retail,2023-11-11,15,3099.5
ACC004438,small_business,2025-07-11,21,2486.66
ACC004439,retail,2025-07-19,22,5927.61
ACC004440,retail,2025-05-26,23,3278.53
ACC004441,retail,2025-06-11,12,2692.32
ACC004442,retail,2025-04-02,28,3766.8
ACC004443,retail,2025-10-19,3,3049.35
ACC004444,retail,2022-02-11,26,1682.62
ACC004445,retail,2025-11-14,18,1688.58
ACC004446,retail,2024-05-24,13,3797.33
ACC004447,retail,2025-09-27,7,2664.81
ACC004448,retail,2020-07-06,14,3677.79
ACC004449,small_business,2022-01-12,27,1146.64
ACC004450,retail,2025-09-28,7,3125.47
ACC004451,retail,2025-06-03,16,2161.71
ACC004452,retail,2025-06-08,9,2308.62
ACC004453,retail,2024-07-02,11,1935.06
ACC004454,retail,2025-12-03,27,2190.21
ACC004455,retail,2025-05-11,10,5476.69
ACC004456,retail,2025-05-06,11,3501.26
ACC004457,retail,2025-03-10,18,3292.55
ACC004458,retail,2025-04-24,19,2641.39
ACC004459,small_business,2024-11-29,5,4174.1
ACC004460,small_business,2024-06-14,19,2716.92
ACC004461,retail,2025-10-19,28,2599.81
ACC004462,retail,2025-04-22,16,2884.91
ACC004463,retail,2022-11-20,26,3734.87
ACC004464,retail,2025-09-30,11,1246.49
ACC004465,retail,2025-07-06,22,2913.95
ACC004466,retail,2025-05-06,25,3458.13
ACC004467,retail,2025-04-09,2,3002.78
ACC004468,retail,2025-10-28,2,1712.75
ACC004469,retail,2025-07-27,4,3779.03
ACC004470,retail,2025-01-02,21,2362.24
ACC004471,retail,2025-07-11,26,2117.07
ACC004472,retail,2024-12-31,27,6418.34
ACC004473,retail,2025-11-08,15,4153.22
ACC004474,retail,2023-12-03,1,2366.25
ACC004475,retail,2025-03-03,4,1629.46
ACC004476,retail,2025-12-16,28,2705.14
ACC004477,retail,2024-01-29,6,3130.95
ACC004478,retail,2025-10-29,15,2475.6
ACC004479,retail,2022-11-24,15,5268.81
ACC004480,retail,2023-11-28,1,1787.38
ACC004481,new_account,2025-03-12,14,0.0
ACC004482,retail,2025-09-24,7,1825.56
ACC004483,retail,2025-12-15,23,1149.28
ACC004484,retail,2025-07-10,5,1918.83
ACC004485,new_account,2025-10-14,21,0.0
ACC004486,retail,2025-11-25,10,3263.7
ACC004487,retail,2024-01-12,6,5009.88
ACC004488,small_business,2021-01-16,28,2464.65
ACC004489,retail,2025-08-28,9,2285.79
ACC004490,retail,2023-11-27,3,3777.13
ACC004491,retail,2024-08-26,21,4933.05
ACC004492,retail,2023-12-27,12,4788.65
ACC004493,retail,2023-08-20,9,4557.84
ACC004494,retail,2025-06-24,3,2933.6
ACC004495,retail,2025-07-15,12,5503.86
ACC004496,retail,2023-08-07,22,5046.94
ACC004497,retail,2025-08-25,21,931.26
ACC004498,retail,2025-11-11,6,3347.65
ACC004499,retail,2024-09-15,2,3489.79
ACC004500,retail,2025-10-12,13,2316.72
ACC004501,retail,2024-11-20,21,1590.51
ACC004502,retail,2024-05-26,10,3829.05
ACC004503,retail,2025-07-23,24,5156.16
ACC004504,retail,2024-12-16,23,3211.32
ACC004505,retail,2025-02-23,25,5006.55
ACC004506,retail,2024-09-10,8,4920.78
ACC004507,retail,2024-09-27,14,2875.27
ACC004508,retail,2021-06-16,21,3540.62
ACC004509,retail,2025-03-01,3,3653.4
ACC004510,retail,2025-02-26,23,3192.23
ACC004511,retail,2025-06-18,4,1887.15
ACC004512,retail,2023-09-21,1,3209.62
ACC004513,retail,2025-12-18,7,2699.53
ACC004514,retail,2024-06-01,16,4435.95
ACC004515,retail,2025-12-23,3,2693.95
ACC004516,retail,2025-11-16,5,2404.4
ACC004517,retail,2024-06-08,19,3595.4
ACC004518,small_business,2025-06-30,8,2504.03
ACC004519,retail,2024-10-30,17,3589.36
ACC004520,retail,2025-08-10,22,2635.87
ACC004521,retail,2024-11-14,15,2024.14
ACC004522,new_account,2025-12-28,1,0.0
ACC004523,retail,2025-01-25,1,2995.99
ACC004524,retail,2025-04-21,23,4217.33
ACC004525,retail,2025-12-09,11,2354.1
ACC004526,retail,2025-08-08,27,2840.69
ACC004527,retail,2025-11-05,4,2397.76
ACC004528,retail,2025-11-22,28,1937.01
ACC004529,retail,2025-09-08,14,3886.68
ACC004530,small_business,2023-01-20,23,8442.15
ACC004531,small_business,2025-11-09,5,3608.46
ACC004532,retail,2025-12-25,16,2065.43
ACC004533,retail,2023-08-10,3,2592.12
ACC004534,retail,2025-01-06,8,4277.92
ACC004535,retail,2025-05-23,13,2788.91
ACC004536,retail,2025-02-15,3,2021.36
ACC004537,retail,2020-10-17,24,2218.32
ACC004538,retail,2025-02-27,26,2319.69
ACC004539,retail,2024-05-20,4,7867.31
ACC004540,retail,2025-12-22,4,3454.18
ACC004541,retail,2023-08-23,11,2922.55
ACC004542,small_business,2025-07-11,12,2695.36
ACC004543,retail,2021-08-19,10,5452.39
ACC004544,retail,2024-07-14,5,909.87
ACC004545,retail,2025-12-26,13,4716.32
ACC004546,retail,2022-07-30,25,2904.6
ACC004547,retail,2025-01-19,27,5412.5
ACC004548,retail,2025-02-26,25,2643.31
ACC004549,retail,2023-02-25,28,1274.6
ACC004550,retail,2024-10-10,5,2261.98
ACC004551,retail,2024-01-07,21,2094.92
ACC004552,retail,2024-07-26,22,2353.16
ACC004553,small_business,2024-03-10,5,3104.38
ACC004554,retail,2024-01-28,3,2205.08
ACC004555,retail,2022-02-19,17,2866.83
ACC004556,retail,2025-09-14,19,1520.28
ACC004557,retail,2025-05-12,1,1306.87
ACC004558,retail,2025-03-12,20,2164.47
ACC004559,retail,2026-01-01,21,1916.66
ACC004560,retail,2025-11-06,6,2032.11
ACC004561,retail,2024-09-17,15,4784.61
ACC004562,retail,2025-03-15,12,3651.12
ACC004563,retail,2025-05-23,24,2371.57
ACC004564,retail,2024-06-09,7,6032.94
ACC004565,retail,2025-07-20,21,2317.31
ACC004566,retail,2025-01-20,24,1820.68
ACC004567,retail,2024-04-24,5,1533.82
ACC004568,retail,2024-07-27,14,5540.98
ACC004569,retail,2025-10-06,20,4677.68
ACC004570,retail,2024-09-28,22,2865.67
ACC004571,retail,2023-12-25,15,3767.66
ACC004572,retail,2024-09-20,28,1527.62
ACC004573,retail,2025-12-15,7,2124.82
ACC004574,retail,2025-05-29,3,5988.77
ACC004575,retail,2025-06-01,4,5289.9
ACC004576,retail,2024-12-24,5,2256.86
ACC004577,retail,2023-01-28,25,2440.45
ACC004578,retail,2025-04-25,4,3687.89
ACC004579,retail,2023-08-04,19,2188.27
ACC004580,small_business,2023-03-26,24,2848.08
ACC004581,retail,2025-04-24,13,1825.82
ACC004582,retail,2025-05-26,12,3146.11
ACC004583,retail,2025-10-24,14,4226.91
ACC004584,retail,2025-03-25,11,3803.18
ACC004585,retail,2025-12-04,26,3360.74
ACC004586,retail,2024-12-26,5,1537.24
ACC004587,retail,2025-11-12,8,2345.51
ACC004588,retail,2025-03-20,9,4886.21
ACC004589,retail,2023-05-26,21,3063.41
ACC004590,retail,2025-08-31,3,4134.81
ACC004591,small_business,2025-05-02,8,2765.34
ACC004592,retail,2025-03-28,18,1967.47
ACC004593,retail,2025-07-21,20,3757.93
ACC004594,retail,2024-06-08,20,3593.34
ACC004595,retail,2025-10-04,24,2594.11
ACC004596,retail,2019-01-15,20,2128.31
ACC004597,retail,2025-05-14,10,1430.24
ACC004598,retail,2025-10-29,25,2498.71
ACC004599,retail,2025-07-24,23,5662.08
ACC004600,retail,2024-01-10,1,3911.8
ACC004601,retail,2025-06-19,28,5598.69
ACC004602,retail,2025-11-19,28,3003.45
ACC004603,retail,2024-05-13,22,1413.04
ACC004604,retail,2024-12-28,10,2199.28
ACC004605,new_account,2025-04-05,7,0.0
ACC004606,retail,2025-10-22,17,3068.36
ACC004607,retail,2025-10-02,20,2380.66
ACC004608,retail,2024-07-10,17,2156.21
ACC004609,new_account,2025-06-28,7,0.0
ACC004610,retail,2025-05-05,24,1807.15
ACC004611,retail,2024-05-25,13,4255.39
ACC004612,small_business,2025-01-20,10,3527.37
ACC004613,retail,2025-06-12,21,3980.64
ACC004614,retail,2025-12-11,2,4890.72
ACC004615,retail,2025-09-08,26,5838.95
ACC004616,retail,2025-11-28,26,2978.28
ACC004617,retail,2025-09-24,8,3544.93
ACC004618,retail,2025-10-03,16,1569.49
ACC004619,retail,2025-10-18,13,2954.48
ACC004620,retail,2023-12-08,4,3420.09
ACC004621,retail,2024-08-29,8,3786.77
ACC004622,retail,2024-01-19,16,2017.85
ACC004623,retail,2024-05-18,21,4506.11
ACC004624,retail,2025-07-03,20,1765.18
ACC004625,retail,2022-10-11,3,4879.91
ACC004626,retail,2025-04-21,17,3550.87
ACC004627,retail,2025-06-01,1,2548.3
ACC004628,retail,2024-11-17,12,3014.92
ACC004629,retail,2025-01-17,11,2781.86
ACC004630,retail,2025-04-03,5,1897.66
ACC004631,retail,2024-05-13,13,5826.98
ACC004632,retail,2024-10-14,28,2758.39
ACC004633,retail,2025-05-16,27,2757.51
ACC004634,retail,2024-09-18,19,2638.26
ACC004635,retail,2024-12-13,14,2610.77
ACC004636,small_business,2025-03-11,12,3078.34
ACC004637,retail,2025-07-18,18,2772.98
ACC004638,retail,2025-04-23,22,2239.78
ACC004639,retail,2025-11-12,6,2552.95
ACC004640,retail,2025-11-04,25,2700.34
ACC004641,retail,2025-07-18,16,3839.25
ACC004642,retail,2025-06-11,25,1813.21
ACC004643,retail,2025-04-06,3,3704.5
ACC004644,retail,2025-12-22,1,1446.59
ACC004645,retail,2025-12-09,19,3299.33
ACC004646,retail,2023-08-28,3,1761.82
ACC004647,retail,2025-05-29,1,1916.96
ACC004648,retail,2024-07-05,9,3307.14
ACC004649,small_business,2025-12-29,7,3750.91
ACC004650,retail,2023-07-17,2,2443.17
ACC004651,retail,2025-01-03,2,2443.65
ACC004652,retail,2024-12-21,26,3070.37
ACC004653,retail,2025-08-27,13,2448.65
ACC004654,retail,2025-07-18,17,7121.81
ACC004655,retail,2021-05-31,10,2564.78
ACC004656,retail,2025-08-27,21,3309.24
ACC004657,retail,2024-02-17,23,2306.66
ACC004658,retail,2017-10-07,17,5788.03
ACC004659,retail,2024-06-07,25,4084.32
ACC004660,small_business,2025-09-29,14,3582.55
ACC004661,retail,2024-10-02,14,3755.23
ACC004662,retail,2025-07-23,23,1668.42
ACC004663,retail,2025-03-06,13,2537.86
ACC004664,retail,2025-10-24,3,900.11
ACC004665,retail,2025-10-06,21,5187.2
ACC004666,retail,2025-11-17,18,3493.47
ACC004667,retail,2025-08-09,18,3002.3
ACC004668,retail,2025-08-18,20,3026.09
ACC004669,retail,2025-11-30,5,3075.29
ACC004670,retail,2024-10-11,9,5528.31
ACC004671,retail,2025-03-21,3,3311.17
ACC004672,new_account,2025-12-02,10,0.0
ACC004673,retail,2025-09-12,3,1669.02
ACC004674,retail,2025-06-25,17,3233.73
ACC004675,retail,2025-03-12,7,1695.41
ACC004676,retail,2025-10-08,26,1086.39
ACC004677,retail,2024-06-04,5,2642.88
ACC004678,retail,2025-11-25,18,3074.65
ACC004679,retail,2025-12-09,11,4254.38
ACC004680,retail,2025-02-25,13,2418.71
ACC004681,retail,2022-12-11,19,1668.3
ACC004682,new_account,2022-07-02,21,0.0
ACC004683,retail,2025-12-13,25,2533.96
ACC004684,retail,2023-07-24,27,2041.02
ACC004685,retail,2024-12-11,21,2895.38
ACC004686,retail,2025-05-02,22,4168.06
ACC004687,retail,2025-01-22,21,2614.64
ACC004688,new_account,2025-02-22,3,0.0
ACC004689,retail,2022-08-13,10,2931.69
ACC004690,retail,2025-10-10,23,2334.13
ACC004691,retail,2025-08-28,14,4084.76
ACC004692,retail,2025-03-16,24,3817.55
ACC004693,retail,2023-03-10,28,2228.35
ACC004694,retail,2025-10-14,8,3709.44
ACC004695,retail,2024-01-18,2,4736.28
ACC004696,retail,2025-04-26,8,1700.29
ACC004697,retail,2024-12-14,3,4357.72
ACC004698,retail,2025-11-29,14,5025.26
ACC004699,retail,2025-04-10,4,2241.0
ACC004700,retail,2024-11-07,15,3397.4
ACC004701,small_business,2023-12-10,20,2862.46
ACC004702,small_business,2025-05-08,20,5816.8
ACC004703,retail,2023-07-31,2,3296.44
ACC004704,retail,2019-04-05,10,4478.36
ACC004705,retail,2024-09-18,22,2477.07
ACC004706,retail,2024-04-26,24,2786.84
ACC004707,retail,2025-06-16,22,3280.62
ACC004708,new_account,2025-04-16,24,0.0
ACC004709,retail,2025-06-23,6,2341.13
ACC004710,retail,2023-01-27,4,3254.13
ACC004711,retail,2025-12-04,1,3424.43
ACC004712,retail,2025-09-17,23,2605.0
ACC004713,retail,2025-01-14,5,3951.76
ACC004714,retail,2023-07-24,23,4120.86
ACC004715,retail,2025-02-13,1,1962.81
ACC004716,new_account,2025-04-09,6,0.0
ACC004717,retail,2022-12-21,16,3575.82
ACC004718,retail,2024-09-08,12,4932.27
ACC004719,retail,2025-08-30,17,3096.02
ACC004720,retail,2025-12-01,17,2160.51
ACC004721,retail,2025-12-31,26,5559.8
ACC004722,retail,2024-01-15,27,4887.21
ACC004723,retail,2024-12-08,24,1328.73
ACC004724,retail,2025-04-08,9,3884.29
ACC004725,retail,2024-06-01,6,3265.85
ACC004726,retail,2023-02-20,12,1549.8
ACC004727,retail,2025-12-12,5,2064.31
ACC004728,retail,2025-11-28,24,2807.5
ACC004729,retail,2025-06-10,25,4651.37
ACC004730,retail,2024-12-06,28,2818.26
ACC004731,retail,2024-11-01,9,6681.67
ACC004732,retail,2024-08-10,24,2483.77
ACC004733,retail,2025-07-30,4,3644.7
ACC004734,retail,2023-12-22,25,3190.32
ACC004735,retail,2025-09-07,1,3614.78
ACC004736,retail,2023-07-04,11,3340.96
ACC004737,retail,2024-03-11,26,2637.12
ACC004738,small_business,2025-05-23,14,4765.64
ACC004739,retail,2024-09-27,9,2417.52
ACC004740,retail,2025-10-27,17,2557.54
ACC004741,small_business,2025-09-08,3,3546.18
ACC004742,retail,2025-08-21,9,1877.22
ACC004743,retail,2025-02-10,23,1913.13
ACC004744,retail,2025-08-08,19,4579.46
ACC004745,retail,2025-06-11,21,4129.34
ACC004746,retail,2025-07-10,3,4775.41
ACC004747,retail,2024-08-25,16,1901.38
ACC004748,small_business,2025-02-02,15,2289.76
ACC004749,retail,2025-08-20,17,3191.33
ACC004750,retail,2021-10-07,12,5559.93
ACC004751,retail,2025-12-08,2,3885.17
ACC004752,retail,2025-12-18,16,2891.82
ACC004753,retail,2025-01-03,28,3078.28
ACC004754,retail,2025-07-19,19,1376.16
ACC004755,retail,2025-07-08,6,2612.55
ACC004756,retail,2025-09-15,12,2981.6
ACC004757,retail,2025-04-17,6,3365.01
ACC004758,retail,2025-12-24,9,3660.7
ACC004759,retail,2024-02-21,25,6431.03
ACC004760,retail,2025-08-15,4,3573.2
ACC004761,retail,2024-11-30,19,4579.05
ACC004762,retail,2024-01-08,22,2290.7
ACC004763,retail,2025-11-28,24,3195.73
ACC004764,retail,2025-02-19,4,1765.36
ACC004765,retail,2024-08-07,8,3614.12
ACC004766,retail,2024-02-26,24,5010.71
ACC004767,retail,2025-10-09,17,1929.49
ACC004768,retail,2025-06-06,1,4857.53
ACC004769,retail,2025-12-22,2,2506.54
ACC004770,retail,2023-11-18,28,3043.64
ACC004771,retail,2022-12-12,28,3136.52
ACC004772,retail,2023-12-19,1,2338.38
ACC004773,retail,2025-10-11,8,5084.97
ACC004774,retail,2024-05-09,2,3373.89
ACC004775,retail,2025-11-26,16,3704.62
ACC004776,retail,2025-06-28,12,7485.1
ACC004777,retail,2020-12-27,13,2196.8
ACC004778,retail,2023-12-10,5,1930.14
ACC004779,retail,2024-08-25,6,3106.11
ACC004780,retail,2025-03-18,28,3295.15
ACC004781,small_business,2025-11-23,2,2286.47
ACC004782,retail,2023-06-16,18,4317.3
ACC004783,retail,2025-01-04,26,1774.25
ACC004784,retail,2025-08-12,23,4131.65
ACC004785,retail,2025-09-12,24,4772.08
ACC004786,retail,2024-03-11,21,1367.94
ACC004787,retail,2025-12-07,14,2876.32
ACC004788,retail,2024-03-19,8,1631.46
ACC004789,retail,2025-09-27,11,3160.5
ACC004790,retail,2025-09-17,8,1328.23
ACC004791,retail,2025-05-05,14,3190.64
ACC004792,retail,2025-01-28,24,2734.69
ACC004793,retail,2025-01-24,11,3318.5
ACC004794,retail,2024-10-27,9,3875.56
ACC004795,small_business,2025-06-12,27,4054.92
ACC004796,retail,2025-02-15,3,2609.96
ACC004797,retail,2025-06-13,19,2333.16
ACC004798,retail,2025-12-20,12,4677.75
ACC004799,retail,2024-10-27,4,5657.84
ACC004800,retail,2025-08-17,17,2183.24
ACC004801,retail,2022-04-13,22,3856.93
ACC004802,retail,2024-03-26,2,2131.41
ACC004803,retail,2024-09-25,6,2270.23
ACC004804,retail,2025-02-14,8,5733.05
ACC004805,retail,2025-07-11,26,3556.08
ACC004806,retail,2025-08-07,17,6189.8
ACC004807,new_account,2025-05-18,2,0.0
ACC004808,retail,2023-12-24,13,3522.69
ACC004809,retail,2024-07-25,3,1350.41
ACC004810,retail,2023-09-19,15,2526.59
ACC004811,retail,2025-11-17,28,1847.14
ACC004812,new_account,2024-10-05,10,0.0
ACC004813,retail,2025-12-22,25,1127.72
ACC004814,retail,2025-11-22,28,3650.26
ACC004815,retail,2025-05-22,10,3898.22
ACC004816,retail,2025-08-18,11,3625.3
ACC004817,retail,2025-11-01,3,3600.21
ACC004818,retail,2025-09-15,18,2227.57
ACC004819,retail,2025-09-07,15,4053.26
ACC004820,retail,2021-07-13,1,2292.31
ACC004821,retail,2025-11-16,12,1733.3
ACC004822,retail,2025-06-25,7,4314.53
ACC004823,retail,2025-12-19,10,3740.17
ACC004824,retail,2025-12-10,19,5519.5
ACC004825,retail,2024-02-17,26,4391.38
ACC004826,small_business,2024-03-02,10,4023.77
ACC004827,small_business,2025-07-31,24,1518.15
ACC004828,retail,2025-12-29,20,4008.48
ACC004829,small_business,2025-11-12,8,3896.97
ACC004830,retail,2023-06-10,15,3696.68
ACC004831,retail,2025-11-28,12,2036.23
ACC004832,retail,2025-03-14,19,3576.21
ACC004833,retail,2025-04-02,16,4060.62
ACC004834,retail,2025-11-12,25,2545.22
ACC004835,retail,2025-05-20,25,2891.48
ACC004836,retail,2025-12-14,7,4872.82
ACC004837,retail,2022-11-11,24,7193.24
ACC004838,retail,2023-11-22,18,5085.71
ACC004839,retail,2025-12-03,25,2186.04
ACC004840,retail,2025-12-03,26,6086.47
ACC004841,retail,2025-09-26,8,2790.09
ACC004842,retail,2024-04-28,5,2751.53
ACC004843,retail,2025-07-05,1,3918.11
ACC004844,retail,2024-06-24,14,2133.38
ACC004845,retail,2024-08-21,1,1412.93
ACC004846,small_business,2024-10-19,8,5457.94
ACC004847,retail,2025-12-07,18,2802.99
ACC004848,retail,2025-12-17,12,4982.23
ACC004849,retail,2025-06-22,21,2784.8
ACC004850,small_business,2024-01-07,27,1828.92
ACC004851,retail,2025-12-26,23,4212.27
ACC004852,retail,2025-08-16,1,2238.62
ACC004853,retail,2025-10-14,11,3084.11
ACC004854,retail,2024-12-15,1,1565.55
ACC004855,retail,2025-11-22,25,3398.32
ACC004856,retail,2023-07-05,22,3268.82
ACC004857,retail,2019-09-22,13,3901.78
ACC004858,retail,2024-09-29,28,2317.68
ACC004859,retail,2025-05-17,24,1675.92
ACC004860,retail,2025-07-23,24,3387.92
ACC004861,retail,2025-05-01,10,2852.22
ACC004862,retail,2024-03-06,4,2515.46
ACC004863,retail,2023-09-05,7,2438.08
ACC004864,retail,2025-11-10,17,1454.97
ACC004865,retail,2025-05-06,8,2923.9
ACC004866,retail,2025-11-15,14,3305.3
ACC004867,retail,2025-09-17,16,2655.89
ACC004868,retail,2025-12-11,2,5488.92
ACC004869,retail,2024-10-03,5,4052.15
ACC004870,retail,2023-01-02,23,3430.41
ACC004871,retail,2025-08-27,9,5169.3
ACC004872,retail,2025-02-06,3,2711.51
ACC004873,retail,2025-08-12,2,2825.16
ACC004874,retail,2025-11-08,8,3351.83
ACC004875,small_business,2025-04-03,28,5122.41
ACC004876,small_business,2023-07-27,17,3945.13
ACC004877,retail,2025-07-03,14,3131.86
ACC004878,retail,2025-01-11,23,4305.74
ACC004879,retail,2025-05-12,12,4017.21
ACC004880,retail,2024-10-24,15,2200.88
ACC004881,retail,2025-05-01,24,2014.72
ACC004882,retail,2025-04-04,3,1619.31
ACC004883,retail,2025-12-01,19,3717.66
ACC004884,retail,2023-03-01,4,2587.15
ACC004885,retail,2025-12-18,17,4168.33
ACC004886,retail,2025-03-01,5,4253.0
ACC004887,retail,2025-12-29,21,2877.16
ACC004888,retail,2025-09-22,27,2984.77
ACC004889,retail,2025-10-14,13,2416.45
ACC004890,retail,2025-10-02,3,1942.09
